Session,Hyena,BodyCondition,TimeFirstSeen,LastSeenOld-Confirmed,TimeLastMention,TimeNextScan,Bloody?,AddedHyena
t27425,whh,normal,6:47,,7:30,7:35,FALSE,
t27824,amar,normal,5:51,6:00,,,FALSE,
t27824,chw,normal,5:51,6:00,,,FALSE,
t27824,coo,normal,5:51,6:00,,,FALSE,
t27824,foz,normal,5:51,6:00,,,FALSE,
t27824,gui,normal,5:51,6:00,,,FALSE,
t27824,hem,normal,5:51,6:00,,,FALSE,
t27824,puc,normal,5:54,6:00,,,FALSE,
t27824,sco,normal,5:51,6:00,,,FALSE,
t28037,bail,fat,7:09,8:10,,,FALSE,
t28037,bos,normal,6:54,8:07,,,FALSE,
t28037,bp,normal,6:54,8:05,,,FALSE,
t28037,cr,normal,7:09,7:57,,,FALSE,
t28037,csn,fat,7:10,8:05,,,FALSE,
t28037,ind,normal,7:38,8:12,,,FALSE,
t28037,mali,normal,7:24,8:12,,,FALSE,
t28037,mig,normal,7:10,8:07,,,FALSE,
t28037,mp,normal,7:15,8:12,,,FALSE,
t28037,mrph,normal,6:54,8:05,,,FALSE,
t28037,nav,fat,7:36,8:07,,,FALSE,
t28037,nick,normal,7:15,7:58,,,FALSE,
t28037,nola,normal,7:09,8:07,,,FALSE,
t28037,oke,normal,7:14,8:07,,,FALSE,
t28037,sein,normal,6:54,8:10,,,FALSE,
t28037,vgs,normal,7:36,8:07,,,FALSE,
t28037,whh,fat,6:54,8:07,,,FALSE,
t28126,amar,fat,6:01,6:55,,,FALSE,
t28126,chob,normal,6:01,6:55,,,TRUE,
t28126,coo,normal,6:01,6:55,,,FALSE,
t28126,day,normal,6:04,6:55,,,FALSE,
t28126,frr,normal,6:01,6:55,,,TRUE,
t28126,hrp,normal,6:15,6:55,,,FALSE,
t28354,ali,normal,6:22,7:07,,,FALSE,
t28354,amar,fat,6:22,7:07,,,FALSE,
t28354,coo,normal,6:22,7:07,,,FALSE,
t28354,day,normal,6:25,7:07,,,FALSE,
t28354,dnv,normal,6:22,7:07,,,FALSE,
t28354,gui,normal,6:22,7:07,,,FALSE,
t28354,mer,normal,6:22,6:50,,,FALSE,
t28354,wr,normal,6:24,7:07,,,FALSE,
t28354,zim,normal,6:25,7:07,,,FALSE,
t28506,,,,,,,FALSE,
t28870,all,normal,6:05,6:05,,,FALSE,
t28870,hem,normal,6:05,6:14,,,FALSE,
t28870,tol,normal,6:05,6:05,,,FALSE,
t28870,who,normal,6:05,6:14,,,FALSE,
t29177,ali,normal,7:59,9:01,,,FALSE,
t29177,art,normal,7:56,9:01,,,FALSE,
t29177,ath,fat,7:56,8:55,,,FALSE,
t29177,bacc,normal,7:56,9:01,,,FALSE,
t29177,bos,normal,8:22,9:01,,,FALSE,
t29177,cam,normal,7:59,8:23,,,FALSE,
t29177,cpa,normal,8:05,8:55,,,FALSE,
t29177,csn,normal,8:12,8:23,,,FALSE,
t29177,her,normal,7:56,,8:34,9:01,FALSE,
t29177,hoo,normal,0:00,0:00,,,FALSE,
t29177,ktn,normal,8:10,8:26,,,FALSE,
t29177,lim,normal,8:08,8:55,,,FALSE,
t29177,mali,normal,7:56,8:07,,,FALSE,
t29177,mig,normal,7:56,8:55,,,FALSE,
t29177,mln,normal,8:20,8:23,,,FALSE,
t29177,mojo,normal,7:59,7:59,,,FALSE,
t29177,mrph,normal,7:56,8:52,,,FALSE,
t29177,pisa,normal,7:59,7:59,,,FALSE,
t29177,sein,normal,7:56,8:55,,,FALSE,
t29177,tk,normal,8:20,8:23,,,FALSE,
t29177,vgs,normal,7:56,8:55,,,FALSE,
t29177,whi,normal,8:14,8:19,,,FALSE,
t29720,chw,normal,6:51,6:55,,,FALSE,
t29720,dow,fat,6:51,,6:51,6:55,FALSE,
t29720,ldv,normal,6:51,6:55,,,FALSE,
t29720,mln,normal,6:51,,6:51,6:55,TRUE,
t29720,whi,normal,6:51,,6:51,6:55,FALSE,
t29936,ade,normal,6:49,,7:01,7:05,FALSE,
t29936,art,normal,6:43,7:07,,,FALSE,
t29936,ath,normal,6:45,,7:00,7:01,FALSE,
t29936,bacc,normal,6:43,,6:43,7:01,FALSE,
t29936,bos,normal,6:54,7:07,,,TRUE,
t29936,bp,normal,6:43,,7:01,7:05,FALSE,
t29936,cpa,normal,6:45,7:07,,,FALSE,
t29936,cr,normal,6:43,,6:43,7:01,FALSE,
t29936,foz,normal,6:44,,7:01,7:05,FALSE,
t29936,ger,normal,6:45,,7:01,7:05,FALSE,
t29936,her,normal,6:45,,6:57,7:01,FALSE,
t29936,hg,normal,6:43,,7:01,7:05,FALSE,
t29936,jup,normal,6:42,7:07,7:01,7:05,FALSE,
t29936,ldv,normal,6:43,,7:01,7:05,FALSE,
t29936,mali,normal,6:45,,6:57,7:01,FALSE,
t29936,mln,normal,6:49,,7:01,7:05,FALSE,
t29936,mojo,normal,6:43,,6:54,7:01,FALSE,
t29936,mrph,normal,6:43,,7:01,7:05,FALSE,
t29936,mrs,fat,6:42,,6:42,7:01,FALSE,
t29936,oke,normal,6:45,,7:01,7:05,FALSE,
t29936,sein,normal,6:43,,6:43,7:01,FALSE,
t29936,vgs,normal,6:43,,7:01,7:05,FALSE,
t29936,whh,normal,6:49,,6:57,7:01,FALSE,
t29936,whi,normal,6:49,,6:49,7:01,FALSE,
t29940,ade,normal,7:53,8:07,,,FALSE,
t29940,art,normal,7:53,8:12,,,FALSE,
t29940,ath,normal,7:53,8:07,,,FALSE,
t29940,bacc,normal,7:53,8:12,,,FALSE,
t29940,boa,normal,8:03,8:12,,,FALSE,
t29940,bos,normal,7:53,8:11,,,FALSE,
t29940,bp,normal,7:53,8:12,,,FALSE,
t29940,cpa,normal,7:53,8:12,,,FALSE,
t29940,foz,normal,7:53,8:12,,,FALSE,
t29940,hg,normal,7:53,8:12,,,FALSE,
t29940,ldv,normal,7:53,8:07,,,FALSE,
t29940,lim,normal,7:53,8:12,,,FALSE,
t29940,mln,normal,7:53,8:12,,,FALSE,
t29940,mrph,normal,7:53,8:12,,,FALSE,
t29940,nick,normal,7:58,8:12,,,FALSE,
t29940,vgs,normal,7:53,8:12,,,FALSE,
t29940,whh,normal,7:53,8:12,,,FALSE,
t3001,en,normal,17:03,18:15,,,FALSE,
t3001,gw,normal,17:43,18:15,,,FALSE,
t3001,ot,normal,17:24,18:15,,,FALSE,
t3001,quai,normal,17:11,18:15,,,FALSE,
t3001,sy,normal,17:52,18:15,,,FALSE,
t3001,ua,normal,17:03,18:15,,,FALSE,
t3005,23s,normal,6:20,6:33,,,FALSE,
t3005,agp,normal,0:00,0:00,,,FALSE,
t3005,bail,normal,6:20,6:33,,,FALSE,
t3005,bb,normal,6:20,6:33,,,FALSE,
t3005,bm,normal,6:20,6:33,,,FALSE,
t3005,bsh,normal,6:20,6:33,,,FALSE,
t3005,chy,normal,6:20,6:33,,,FALSE,
t3005,coch,normal,0:00,0:00,,,FALSE,
t3005,dj,normal,0:00,0:00,,,FALSE,
t3005,en,normal,0:00,0:00,,,FALSE,
t3005,es,normal,6:20,6:33,,,FALSE,
t3005,gol,normal,0:00,0:00,,,FALSE,
t3005,hk,normal,6:20,6:33,,,FALSE,
t3005,hob,normal,0:00,0:00,,,FALSE,
t3005,hol,normal,0:00,0:00,,,FALSE,
t3005,hp,normal,6:20,6:33,,,FALSE,
t3005,jab,normal,6:20,6:33,,,FALSE,
t3005,kb,normal,6:20,6:33,,,FALSE,
t3005,krk,normal,6:20,6:33,,,FALSE,
t3005,kxb,normal,6:20,6:33,,,FALSE,
t3005,ot,normal,6:20,6:33,,,FALSE,
t3005,pp,normal,0:00,0:00,,,FALSE,
t3005,pt,normal,6:20,6:33,,,FALSE,
t3005,quai,normal,6:20,6:33,,,FALSE,
t3005,rv,normal,0:00,0:00,,,FALSE,
t3005,sb,normal,0:00,0:00,,,FALSE,
t3005,sx,normal,6:20,6:33,,,FALSE,
t3005,ua,normal,0:00,0:00,,,FALSE,
t3005,who,normal,6:20,6:33,,,FALSE,
t3005,zip,normal,6:20,6:33,,,FALSE,
t3006,23s,normal,17:01,,17:01,17:28,FALSE,
t3006,agp,,,,,,FALSE,
t3006,bail,,,,,,FALSE,
t3006,gol,normal,17:02,,17:02,17:28,FALSE,
t3006,hk,,,,,,FALSE,
t3006,hol,,,,,,FALSE,
t3006,jab,,,,,,FALSE,
t3006,kb,,,,,,FALSE,
t3006,krk,,,,,,FALSE,
t3006,kxb,,,,,,FALSE,
t3006,pt,normal,17:01,,17:01,17:28,FALSE,
t3006,quai,,,,,,FALSE,
t3006,rv,,,,,,FALSE,
t3006,sb,normal,17:02,,17:02,17:28,FALSE,
t3006,ua,normal,17:02,,17:02,17:28,FALSE,
t30255,ali,normal,18:45,,19:08,19:31,FALSE,
t30255,ath,normal,18:45,,18:52,19:01,FALSE,
t30255,bos,normal,19:17,,19:17,19:31,FALSE,
t30255,bp,normal,19:01,,19:18,19:31,FALSE,
t30255,cam,normal,18:45,,18:52,19:01,FALSE,
t30255,chob,normal,18:45,,19:17,19:31,FALSE,
t30255,chw,normal,18:57,,19:17,19:31,FALSE,
t30255,csn,normal,18:45,,18:45,19:01,FALSE,
t30255,foz,normal,19:01,,19:01,19:31,FALSE,
t30255,ger,normal,18:45,,19:18,19:31,FALSE,
t30255,hg,normal,18:45,,19:18,19:31,FALSE,
t30255,hml,normal,18:45,,19:17,19:31,FALSE,
t30255,ldv,normal,18:57,,19:17,19:31,FALSE,
t30255,lim,normal,18:45,,18:45,19:01,FALSE,
t30255,mali,normal,18:57,,19:17,19:31,FALSE,
t30255,mrph,normal,18:45,,19:17,19:31,FALSE,
t30255,nav,normal,18:52,,19:17,19:31,FALSE,
t30255,nick,normal,19:01,,19:01,19:31,FALSE,
t30255,vgs,normal,18:45,,18:45,19:01,FALSE,
t30255,whh,normal,19:01,,19:17,19:31,FALSE,
t30553.5,ath,normal,6:07,6:13,,,FALSE,
t30553.5,cam,normal,6:10,6:13,,,FALSE,
t30553.5,chob,normal,6:10,6:13,,,FALSE,
t30553.5,chw,fat,6:07,6:08,,,TRUE,
t30553.5,dal,normal,6:08,6:13,,,FALSE,
t30553.5,dnv,normal,6:08,6:13,,,FALSE,
t30553.5,dub,normal,6:08,6:13,,,FALSE,
t30553.5,foz,normal,6:10,6:13,,,FALSE,
t30553.5,ger,normal,6:07,6:11,,,FALSE,
t30553.5,gob,normal,6:07,6:13,,,FALSE,
t30553.5,hg,normal,6:07,6:13,,,FALSE,
t30553.5,jas,normal,6:11,6:19,,,FALSE,
t30553.5,jut,normal,6:07,6:13,,,FALSE,
t30553.5,ldv,normal,6:07,6:13,,,FALSE,
t30553.5,mig,normal,6:10,6:13,,,FALSE,
t30553.5,nick,normal,6:08,6:08,,,FALSE,
t30553.5,puc,normal,6:07,6:07,,,FALSE,
t30553.5,sein,normal,6:07,6:13,,,FALSE,
t3064,bb,fat,6:29,7:15,,,FALSE,
t3064,coch,fat,6:29,7:15,,,FALSE,
t3064,dj,fat,6:29,7:15,,,FALSE,
t3064,en,fat,6:29,7:15,,,FALSE,
t3064,hk,fat,6:29,7:15,,,FALSE,
t3064,pt,fat,6:29,7:15,,,FALSE,
t3064,quai,normal,6:38,7:15,,,FALSE,
t3064,rcn,fat,6:29,7:15,,,FALSE,
t3064,sd,fat,6:29,7:15,,,FALSE,
t3064,sy,normal,6:46,7:15,,,FALSE,
t3064,zip,fat,6:29,7:15,,,FALSE,
t31094,adon,normal,20:36,,20:37,20:39,FALSE,
t31094,ali,fat,19:46,20:39,,,FALSE,
t31094,art,normal,19:50,,20:35,20:39,FALSE,
t31094,ath,normal,19:46,,20:37,20:39,FALSE,
t31094,bacc,normal,19:46,,19:46,19:50,FALSE,
t31094,bail,obese,19:46,,19:46,19:50,FALSE,
t31094,bos,normal,19:46,,19:55,20:39,FALSE,
t31094,bp,normal,20:05,,20:22,20:39,TRUE,
t31094,chw,normal,19:50,,19:50,20:39,FALSE,
t31094,csn,normal,20:36,,20:36,20:39,FALSE,
t31094,hg,normal,19:46,,19:46,19:50,FALSE,
t31094,kdy,normal,20:17,,20:17,20:39,FALSE,
t31094,kier,normal,20:05,,20:35,20:39,FALSE,
t31094,mali,normal,19:46,,20:37,20:39,FALSE,
t31094,mig,fat,19:46,,20:37,20:39,FALSE,
t31094,mln,normal,19:50,,20:35,20:39,FALSE,
t31094,mrph,normal,19:46,,19:46,19:50,FALSE,
t31094,mrs,normal,19:59,,19:59,20:39,FALSE,
t31094,nav,fat,19:49,,20:28,20:39,FALSE,
t31094,ntz,normal,19:59,,19:59,20:39,FALSE,
t31094,nxn,fat,19:49,,19:49,19:50,FALSE,
t31094,whi,fat,19:46,,20:12,20:39,FALSE,
t31094,yoda,normal,19:50,,19:50,20:39,FALSE,
t31094,zc,normal,19:46,,20:35,20:39,FALSE,
t31148,cam,normal,7:19,7:30,,,FALSE,
t31148,csn,normal,7:19,7:29,,,FALSE,
t31148,foz,normal,7:19,7:30,,,FALSE,
t31148,mig,normal,7:19,7:30,,,FALSE,
t31148,mrph,normal,7:19,7:30,,,FALSE,
t31148,zc,normal,0:00,0:00,,,FALSE,
t31229,adon,normal,8:05,,8:28,8:38,FALSE,
t31229,AL,normal,7:45,,7:45,7:48,FALSE,
t31229,ali,normal,8:08,,8:10,8:14,FALSE,
t31229,art,normal,7:37,8:38,,,FALSE,
t31229,ath,normal,7:37,8:38,,,FALSE,
t31229,bacc,normal,7:45,,8:35,8:38,FALSE,
t31229,bos,normal,7:37,8:38,,,FALSE,
t31229,bp,normal,7:37,,7:37,7:48,FALSE,
t31229,cam,normal,7:37,,8:31,8:38,FALSE,
t31229,csn,normal,7:43,,8:28,8:38,FALSE,
t31229,ger,normal,7:37,8:38,,,FALSE,
t31229,her,normal,7:37,8:38,,,FALSE,
t31229,hg,normal,7:37,,8:20,8:28,FALSE,
t31229,kdy,normal,7:37,,8:10,8:14,FALSE,
t31229,kier,normal,8:05,8:38,,,FALSE,
t31229,ktn,normal,7:48,,8:28,8:38,FALSE,
t31229,ldv,normal,7:37,8:38,,,FALSE,
t31229,lim,normal,7:37,8:38,,,FALSE,
t31229,mali,normal,7:37,,8:28,8:38,FALSE,
t31229,mig,normal,7:37,8:38,,,FALSE,
t31229,mln,normal,7:45,,8:28,8:38,FALSE,
t31229,mp,normal,7:55,,8:28,8:38,FALSE,
t31229,mrph,fat,7:37,8:38,,,FALSE,
t31229,nav,normal,7:37,,8:10,8:14,FALSE,
t31229,nick,normal,7:48,8:38,,,FALSE,
t31229,ntz,normal,7:44,,8:10,8:14,FALSE,
t31229,nxn,normal,8:05,,8:10,8:14,FALSE,
t31229,pisa,normal,7:37,7:37,,,FALSE,
t31229,vgs,normal,7:37,7:37,,,FALSE,
t31229,whh,normal,7:37,7:37,,,FALSE,
t31229,whi,normal,7:37,,8:28,8:38,FALSE,
t31229,yoda,normal,7:44,,7:44,7:48,FALSE,
t31229,zc,normal,7:44,,8:10,8:14,FALSE,
t31229,zim,normal,7:45,,8:14,8:28,FALSE,
t3148,bsh,normal,7:35,7:55,,,FALSE,
t3148,coch,normal,7:35,7:59,,,FALSE,
t3148,dj,normal,7:35,7:59,,,FALSE,
t3148,en,normal,7:35,7:59,,,FALSE,
t3148,kb,normal,0:00,0:00,,,FALSE,
t3148,mu,normal,0:00,0:00,,,FALSE,
t3148,pp,normal,7:35,7:35,,,FALSE,
t3148,quai,normal,7:42,7:59,,,FALSE,
t3148,rcn,normal,0:00,0:00,,,FALSE,
t3148,sx,normal,7:35,7:59,,,FALSE,
t3148,sy,normal,7:35,7:59,,,FALSE,
t31592,ali,normal,7:21,7:44,,,FALSE,
t31592,ger,normal,7:21,7:25,,,FALSE,
t31592,her,normal,7:21,7:44,,,FALSE,
t31592,hg,gaunt,7:21,7:44,,,FALSE,
t31592,ldv,normal,7:21,7:44,,,FALSE,
t31592,lim,normal,7:21,7:44,,,FALSE,
t31592,pisa,normal,7:21,7:44,,,FALSE,
t31592,vgs,normal,7:21,7:44,,,FALSE,
t31786,am159,normal,6:47,6:58,,,FALSE,
t31786,bos,normal,6:35,7:14,,,FALSE,
t31786,bp,normal,6:47,6:58,,,FALSE,
t31786,chw,normal,6:50,7:11,,,FALSE,
t31786,dal,normal,6:35,6:48,,,FALSE,
t31786,ldv,normal,6:41,7:08,,,FALSE,
t31786,lim,normal,6:35,6:58,,,FALSE,
t31786,mali,fat,6:35,6:44,,,FALSE,
t31786,mig,normal,6:35,7:14,,,FALSE,
t31786,nick,normal,6:47,7:08,,,FALSE,
t31786,pisa,normal,6:35,6:58,,,FALSE,
t31786,vgs,normal,6:44,7:14,,,FALSE,
t31786,,normal,6:50,,6:50,7:01,FALSE,whi
t3192,agp,normal,0:00,0:00,,,FALSE,
t3192,bail,normal,0:00,0:00,,,FALSE,
t3192,bb,normal,6:33,6:36,,,FALSE,
t3192,bsh,normal,6:33,6:36,,,FALSE,
t3192,coch,normal,0:00,0:00,,,FALSE,
t3192,dj,normal,6:33,6:36,,,FALSE,
t3192,en,normal,0:00,0:00,,,FALSE,
t3192,fa,normal,0:00,0:00,,,FALSE,
t3192,fn,normal,6:33,6:36,,,FALSE,
t3192,hol,normal,0:00,0:00,,,FALSE,
t3192,hp,normal,0:00,0:00,,,FALSE,
t3192,mu,normal,0:00,0:00,,,FALSE,
t3192,pt,normal,0:00,0:00,,,FALSE,
t3192,quai,normal,0:00,0:00,,,FALSE,
t3192,rcn,normal,0:00,0:00,,,FALSE,
t3192,scar,normal,6:33,6:36,,,FALSE,
t3192,scy,normal,6:34,6:36,,,FALSE,
t3192,sx,normal,6:33,6:36,,,FALSE,
t3192,sy,normal,0:00,0:00,,,FALSE,
t3192,ua,normal,6:33,6:36,,,FALSE,
t3192,,normal,0:00,0:00,,,FALSE,bm
t32018,bail,normal,6:28,,6:28,6:38,FALSE,
t32018,bos,normal,6:36,,6:36,6:38,FALSE,
t32018,csn,normal,6:36,,6:36,6:38,FALSE,
t32018,jj,fat,6:28,,6:28,6:38,TRUE,
t32018,jup,normal,6:28,6:38,,,FALSE,
t32018,lim,normal,6:28,,6:28,6:38,FALSE,
t32018,mali,normal,6:28,,6:35,6:38,FALSE,
t32018,oke,normal,6:28,6:38,,,FALSE,
t32018,pisa,normal,6:28,6:39,,,TRUE,
t32018,vgs,normal,6:28,,6:28,6:38,FALSE,
t32018,zim,normal,6:28,,6:36,6:38,FALSE,
t32210,af67,normal,6:23,6:37,,,FALSE,
t32210,amar,normal,6:23,6:37,,,FALSE,
t32210,cam,normal,6:23,6:37,,,FALSE,
t32210,hem,normal,6:23,6:37,,,FALSE,
t3374.5,,normal,18:58,19:10,,,FALSE,bb
t3374.5,bail,normal,18:58,19:10,,,FALSE,
t3374.5,bsh,normal,18:58,19:10,,,FALSE,
t3374.5,dj,normal,0:00,0:00,,,FALSE,
t3374.5,fa,normal,18:58,19:10,,,FALSE,
t3374.5,jab,normal,18:58,19:10,,,FALSE,
t3374.5,pt,normal,0:00,0:00,,,FALSE,
t3374.5,quai,normal,0:00,0:00,,,FALSE,
t3374.5,rcn,normal,0:00,0:00,,,FALSE,
t3374.5,sx,normal,18:58,19:10,,,FALSE,
t3374.5,ua,normal,18:58,19:10,,,FALSE,
t3374.5,who,normal,18:58,19:10,,,FALSE,
t339.1,23s,normal,18:19,18:44,,,TRUE,
t339.1,46,normal,18:19,18:44,,,FALSE,
t339.1,67sm,normal,18:19,18:44,,,FALSE,
t339.1,b,normal,18:19,18:44,,,FALSE,
t339.1,bf,normal,18:19,18:44,,,FALSE,
t339.1,bsh,normal,18:19,18:44,,,FALSE,
t339.1,csl,normal,18:19,18:44,,,TRUE,
t339.1,dj,normal,18:19,18:44,,,FALSE,
t339.1,dps,normal,18:44,18:44,,,FALSE,
t339.1,kb,normal,18:19,18:44,,,FALSE,
t339.1,lg,normal,18:19,18:44,,,FALSE,
t339.1,mrb,normal,18:19,18:44,,,FALSE,
t339.1,mw,normal,18:19,18:44,,,FALSE,
t339.1,ot,normal,18:27,18:44,,,FALSE,
t339.1,pb,normal,18:19,18:44,,,FALSE,
t339.1,sher,normal,18:19,18:44,,,FALSE,
t339.1,sla,normal,18:19,18:44,,,FALSE,
t339.1,sr,normal,18:17,18:44,,,FALSE,
t339.1,tom,normal,18:19,18:44,,,FALSE,
t339.1,ua,normal,18:27,18:44,,,FALSE,
t339.1,wh,normal,18:19,18:44,,,FALSE,
t3586,bsh,normal,7:17,8:05,,,FALSE,
t3586,dj,normal,7:17,8:05,,,FALSE,
t3586,en,normal,7:21,8:05,,,FALSE,
t3586,fa,normal,7:37,7:37,,,FALSE,
t3586,jab,normal,7:17,8:05,,,FALSE,
t3586,lg,normal,7:17,7:46,,,FALSE,
t3586,ot,normal,7:30,8:05,,,FALSE,
t3586,quai,normal,7:34,7:46,,,FALSE,
t3586,who,normal,7:17,8:05,,,FALSE,
t36570,,fat,6:47,,7:13,7:18,FALSE,mali
t36570,,normal,6:47,7:25,,,FALSE,kier
t36570,,normal,6:47,,7:09,7:18,FALSE,bacc
t36570,,fat,6:47,7:25,,,FALSE,mrph
t36570,,normal,6:47,7:25,,,FALSE,adon
t36570,,normal,6:47,,7:18,7:25,FALSE,art
t36570,,normal,6:47,,7:18,7:25,FALSE,zc
t36570,,normal,6:47,,7:18,7:25,TRUE,ntz
t36570,,fat,6:47,,7:18,7:25,FALSE,bail
t36570,,normal,6:47,,7:17,7:18,FALSE,ldv
t36570,,normal,6:47,7:25,,,FALSE,bca
t36570,,normal,6:47,7:25,7:13,7:18,FALSE,mrs
t36570,,normal,6:47,,7:18,7:25,FALSE,moil
t36570,,normal,6:47,,7:04,7:09,FALSE,mig
t36570,,normal,6:55,,7:58,7:04,FALSE,hg
t36570,,normal,6:56,7:25,,,FALSE,mac
t36570,,normal,7:08,,7:18,7:25,FALSE,vgs
t36570,,normal,7:08,,7:09,7:18,FALSE,nick
t36570,,normal,7:09,,7:09,7:18,FALSE,pisa
t36578,mig,normal,18:48,18:52,,,FALSE,
t36578,nick,normal,18:48,18:58,,,FALSE,
t36578,pisa,normal,18:50,18:58,,,FALSE,
t36578,vgs,normal,18:48,18:58,,,FALSE,
t36660,ldv,normal,19:30,19:34,,,TRUE,
t36660,mln,fat,19:30,19:34,,,TRUE,
t36660,mrph,normal,19:30,19:34,,,FALSE,
t36660,thor,normal,19:30,19:34,,,FALSE,
t36660,zc,normal,19:30,19:34,,,FALSE,
t36950,adon,normal,7:00,7:15,,,FALSE,
t36950,bail,normal,7:00,7:05,,,FALSE,
t36950,kdy,normal,7:03,7:15,,,FALSE,
t36950,lim,normal,0:00,0:00,,,FALSE,
t36950,mrph,normal,7:00,7:15,,,FALSE,
t36950,thor,normal,7:00,7:15,,,FALSE,
t36950,whh,normal,0:00,0:00,,,FALSE,
t36973,ath,normal,19:01,19:08,,,FALSE,
t36973,bacc,normal,18:58,19:08,,,FALSE,
t36973,kdy,normal,19:01,19:08,,,FALSE,
t36973,ldv,normal,19:01,19:08,,,FALSE,
t36973,mali,normal,18:58,19:08,,,FALSE,
t36973,mig,normal,19:01,19:08,,,FALSE,
t36973,nick,normal,19:08,19:08,,,FALSE,
t37110,af72,normal,6:45,7:02,,,FALSE,
t37110,am182,normal,6:05,7:02,,,FALSE,
t37110,am183,normal,6:05,7:02,,,FALSE,
t37110,dal,normal,6:35,6:40,,,FALSE,
t37110,dub,normal,6:05,7:02,,,FALSE,
t37110,jut,fat,6:05,7:02,,,FALSE,
t37110,nav,normal,6:35,6:40,,,FALSE,
t3716,quai,normal,6:38,7:15,,,FALSE,
t3716,sx,normal,6:38,7:15,,,FALSE,
t3716,sy,normal,6:38,7:15,,,FALSE,
t3716,ua,normal,6:47,7:15,,,FALSE,
t37197,foz,normal,6:58,7:05,,,FALSE,
t37197,ldv,normal,6:58,7:05,,,FALSE,
t37197,mig,normal,6:58,7:04,,,FALSE,
t37197,mp,normal,0:00,0:00,,,FALSE,
t37197,nick,normal,0:00,0:00,,,FALSE,
t37197,vgs,normal,6:58,7:05,,,FALSE,
t3739,coch,normal,18:50,19:13,,,FALSE,
t3739,ger,normal,0:00,0:00,,,FALSE,
t3739,gil,normal,0:00,0:00,,,FALSE,
t3739,hg,normal,0:00,0:00,,,FALSE,
t3739,jj,normal,0:00,0:00,,,FALSE,
t3739,nav,normal,0:00,0:00,,,FALSE,
t3739,sx,normal,18:50,19:02,,,FALSE,
t3740,agp,,,,,,FALSE,
t3740,bsh,,,,,,FALSE,
t3740,coch,,,,,,FALSE,
t3740,dj,,,,,,FALSE,
t3740,en,,,,,,FALSE,
t3740,fn,,,,,,FALSE,
t3740,hp,,,,,,FALSE,
t3740,lg,,,,,,FALSE,
t3740,pt,,,,,,FALSE,
t3740,rv,,,,,,FALSE,
t3740,scar,,,,,,FALSE,
t3740,scy,,,,,,FALSE,
t3740,sx,,,,,,FALSE,
t3740,who,,,,,,FALSE,
t3740,zip,,,,,,FALSE,
t37838,adon,normal,6:16,7:28,,,TRUE,
t37838,ali,fat,6:26,,7:18,7:28,FALSE,
t37838,art,normal,6:16,7:28,,,TRUE,
t37838,ath,normal,6:16,,7:18,7:28,FALSE,
t37838,bacc,normal,6:26,,7:25,7:28,FALSE,
t37838,bail,fat,6:16,,7:25,7:28,TRUE,
t37838,bca,normal,6:26,,7:23,7:28,FALSE,
t37838,boa,normal,6:16,,7:18,7:28,FALSE,
t37838,csn,fat,6:16,7:16,,,TRUE,
t37838,foz,normal,6:16,,7:23,7:28,FALSE,
t37838,ger,normal,6:28,,7:13,7:18,FALSE,
t37838,kier,normal,6:27,,7:13,7:18,FALSE,
t37838,mac,normal,6:25,,7:18,7:28,FALSE,
t37838,mali,fat,6:24,,7:25,7:28,TRUE,
t37838,mat,normal,6:16,,6:43,6:48,FALSE,
t37838,mln,fat,6:25,7:28,,,TRUE,
t37838,mrph,normal,6:16,,6:16,6:23,FALSE,
t37838,mrs,normal,6:23,,7:26,7:28,FALSE,
t37838,nav,normal,6:16,,7:25,7:28,FALSE,
t37838,nick,fat,6:16,,7:18,7:28,TRUE,
t37838,nxn,normal,6:23,,7:08,7:13,FALSE,
t37838,vgs,fat,6:16,,7:13,7:18,FALSE,
t37838,whi,fat,6:16,,6:58,7:08,TRUE,
t37838,wrl,normal,6:16,,6:43,6:48,FALSE,
t37838,yog,normal,6:16,,7:26,7:28,FALSE,
t37838,zc,normal,6:29,7:28,,,FALSE,
t37841,gif,fat,8:11,8:16,,,FALSE,
t37841,kdy,normal,8:11,8:16,,,FALSE,
t37841,ldv,normal,8:11,8:14,,,FALSE,
t37841,mig,normal,8:11,8:16,,,FALSE,
t37841,osl,normal,8:11,8:16,,,FALSE,
t38121,art,normal,19:12,19:31,,,FALSE,
t38121,bail,normal,19:40,19:40,,,FALSE,
t38121,csn,fat,19:12,19:31,,,FALSE,
t38121,day,normal,0:00,0:00,,,FALSE,
t38121,ldv,normal,19:31,19:36,,,FALSE,
t38121,mac,normal,19:35,19:35,,,FALSE,
t38121,mali,normal,19:12,19:31,,,FALSE,
t38121,mig,normal,19:12,19:31,,,FALSE,
t38121,mln,normal,19:37,19:40,,,FALSE,
t38121,mrph,normal,19:12,19:31,,,FALSE,
t38121,vgs,fat,19:25,19:29,,,FALSE,
t38490,ade,normal,7:01,,7:24,7:29,FALSE,
t38490,adon,normal,7:01,,7:24,7:29,FALSE,
t38490,ali,normal,7:01,,7:24,7:29,FALSE,
t38490,art,normal,7:01,,7:24,7:29,FALSE,
t38490,ath,normal,7:07,,7:24,7:29,FALSE,
t38490,bail,normal,7:01,,7:15,7:24,TRUE,
t38490,bca,normal,7:08,,7:15,7:24,FALSE,
t38490,csn,normal,7:01,,7:24,7:29,TRUE,
t38490,foz,normal,7:01,,7:24,7:29,FALSE,
