ID,Session,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes,IDold
12928,s20456.1,clus,6:35,0,scan,lion,30,FALSE,,,0
12927,s20456.1,rumg,6:35,0,scan,lion,30,FALSE,,,0
12926,s20456.1,jlyr,6:35,0,scan,lion,30,FALSE,,,0
12917,s16360,sktl,18:57,0,scan,lion,30,FALSE,,,0
12910,s16360,temp,18:31,0,dist,lion,30,FALSE,,,0
12934,s20456.1,erem,6:35,0,scan,lion,30,FALSE,,,0
3512,t9114,who,7:44,2,dist,,30,FALSE,,st/lk lion,4350
12966,s20456.1,rmmy,7:05,0,scan,lion,30,FALSE,,,0
3459,t9114,jj,7:34,3,dist,,30,FALSE,,st/lk lion,4296
12404,S20903,treb,7:48,1,scan,,30,FALSE,,,1001314
6986,t13101,ua,6:39,1,mob,lion,30,FALSE,,,8345
12965,s20456.1,csby,7:05,0,scan,lion,30,FALSE,,,0
5720,t78795,acon,18:25,1,scan,,30,FALSE,,,6907
10668,t89945,pica,7:41,1,scan,,30,FALSE,,,12549
12939,s20456.1,coel,6:35,0,scan,lion,30,FALSE,,,0
12414,S20903,treb,8:00,1,scan,,30,FALSE,,,1001324
13011,s7508,apl,7:25,0,scan,lion,30,FALSE,,,0
818,t9001,rm,8:13,8,scan,,30,FALSE,,scan,939
5703,t78795,ffl,18:21,1,dist,,30,FALSE,,,6888
10671,t89945,maa,7:42,1,dist,,30,FALSE,,,12552
11775,S16267,temp,9:46,1,scan,,30,FALSE,,,1000656
4540,t11175,rinc,6:37,1,scan,,30,FALSE,,,5573
12942,s20456.1,savy,6:35,0,scan,lion,30,FALSE,,,0
12415,S20903,ando,8:00,1,scan,,30,FALSE,,,1001325
12941,s20456.1,plnk,6:35,0,scan,lion,30,FALSE,,,0
820,t9001,jab,8:13,9,fds,,30,FALSE,leg scrap,scan,941
15361,t72442,swil,7:30,1,scan,lion,30,FALSE,,,0
4028,t62413,roos,6:27,1,run,,30,FALSE,,response to lions app,5011
4029,t62413,jeff,6:27,1,run,,30,FALSE,,response to lions app,5012
3885,t6564,ot,7:54,5,dist,,30,FALSE,,watching lions and hyenas,4803
15358,t72442,radn,7:30,1,scan,lion,30,FALSE,,,0
1626,t67623,art,6:35,1,scan,,30,FALSE,,,2199
14751,t96608,meko,7:57,0,scan,lion,30,FALSE,,,0
14750,t96608,rswl,7:57,0,scan,lion,30,FALSE,,,0
14743,t96608,miba,7:50,0,scan,lion,30,FALSE,,,0
14742,t96608,aqua,7:50,0,scan,lion,30,FALSE,,,0
5865,t53057,hrlm,6:28,1,dist,,30,FALSE,,,7053
15360,t72442,art,7:30,1,scan,lion,30,FALSE,,,0
14782,t96556,bnt,7:33,0,scan,lion,30,FALSE,,,0
15362,t72442,alfe,7:30,1,scan,lion,30,FALSE,,,0
6302,t54390,ats,7:50,2,dist,,30,FALSE,,,7508
6301,t54390,tana,7:50,1,dist,,30,FALSE,,,7507
14733,t96608,meko,7:43,0,scan,lion,30,FALSE,,,0
6298,t54390,tana,7:48,1,dist,,30,FALSE,,,7504
5569,t78815,ziti,6:47,1,incomplete scan,,30,FALSE,,,6746
9870,t3148,sy,7:49,3,lopes,,30,FALSE,,towards lions,11653
4751,t37838,ath,6:33,1,scan,,30,FALSE,,,5864
14710,t96608,meko,7:30,0,scan,lion,30,FALSE,,,0
14701,t96608,aqua,7:23,0,scan,lion,30,FALSE,,,0
15359,t72442,mos,7:30,1,scan,lion,30,FALSE,,,0
14817,t94700,atac,6:40,1,mob,lion,30,FALSE,,,0
6913,t28354,day,6:34,2,scan,,30,FALSE,,,8192
6914,t28354,dnv,6:34,3,brt sniff spot,,30,FALSE,,,8193
1530,t11417.2,sx,7:59,2,scan,,30,FALSE,,,2089
1531,t11417.2,bp,7:59,3,scan,,30,FALSE,,,2090
1532,t11417.2,gob,7:59,4,scan,,30,FALSE,,,2091
1533,t11417.2,ot,7:59,5,scan,,30,FALSE,,,2092
1534,t11417.2,mp,7:59,6,scan,,30,FALSE,,,2093
8345,t37197,foz,6:59,1,scan,,30,FALSE,,scan,9990
1535,t11417.2,jj,7:59,7,scan,,30,FALSE,,,2094
1536,t11417.2,sein,7:59,8,fds,,30,FALSE,zebra leg bone,,2095
1598,t70073,sam,18:00,1,dist,,30,FALSE,,,2171
14818,t94700,byte,6:40,1,mob,lion,30,FALSE,,,0
14781,t96556,flit,7:33,0,scan,lion,30,FALSE,,,0
4027,t62413,nav,6:27,1,run,,30,FALSE,,"response to lions app, limping noticibly",5010
7257,t1627,q,6:50,1,dist,,30,FALSE,,,8740
1564,t74888,sam,19:42,1,scan,,30,FALSE,,,2125
15357,t72442,xnon,7:30,1,scan,lion,30,FALSE,,,0
14786,t96556,rswl,7:34,0,scan,lion,30,FALSE,,,0
14785,t96556,bnt,7:34,0,scan,lion,30,FALSE,,,0
14784,t96556,flit,7:34,0,scan,lion,30,FALSE,,,0
1591,t75684,cous,7:19,1,scan,,30,FALSE,,4 Female Adults and 2 male subdult Lions,2163
14783,t96556,dora,7:33,0,scan,lion,30,FALSE,,,0
14672,t96608,sqim,7:12,9,scan,lion,30,FALSE,,,0
14819,t94700,twst,6:40,1,mob,lion,30,FALSE,,,0
1846,t16676,zig,7:35,5,mob,,30,FALSE,,,2442
6746,t67756,foz,18:30,1,fd scrap,,30,FALSE,2 small unbgualte legs,,7975
11574,S11322,trot,8:14,1,scan,,30,FALSE,,,1000448
5845,t78795,ffl,19:03,1,scan,,30,FALSE,,,7033
14534,t6461,hob,7:19,0,scan,lion,30,FALSE,,,0
5849,t53057,ldv,6:16,1,scan,,30,FALSE,,,7037
5850,t53057,vgs,6:16,1,scan,,30,FALSE,,,7038
5851,t53057,slm,6:16,1,scan,,30,FALSE,,,7039
5852,t53057,syd,6:16,1,scan,,30,FALSE,,,7040
5853,t53057,mig,6:16,1,scan,,30,FALSE,,,7041
5854,t53057,mp,6:16,1,scan,,30,FALSE,,,7042
14566,t9214,hg,6:42,0,scan,lion,30,FALSE,,,0
1845,t16676,exc,7:35,5,mob,,30,FALSE,,,2441
14567,t9214,mike,6:42,0,scan,lion,30,FALSE,,,0
5855,t53057,pisa,6:16,1,scan,,30,FALSE,,,7043
5856,t53057,stl,6:16,1,scan,,30,FALSE,,,7044
5857,t53057,yog,6:16,1,scan,,30,FALSE,,,7045
5858,t53057,bca,6:16,1,scan,,30,FALSE,,,7046
5859,t53057,det,6:16,1,scan,,30,FALSE,,,7047
5860,t53057,unid,6:16,1,scan,,30,FALSE,,,7048
1847,t16676,sx,7:35,5,mob,,30,FALSE,,,2443
1848,t16676,amar,7:35,5,mob,,30,FALSE,,,2444
14500,t2183,quai,7:29,0,dist,lion,30,FALSE,,,0
9931,t1738.6,fa,7:00,1,scan,,30,FALSE,,scan,11743
1844,t16676,mrph,7:35,5,mob,,30,FALSE,,,2440
14640,t97179,timo,18:17,4,scan,lion,30,FALSE,,,0
14821,t94700,chco,6:44,1,scan,lion,30,FALSE,,,0
14671,t96608,miba,7:12,8,scan,lion,30,FALSE,,,0
14670,t96608,aqua,7:12,7,scan,lion,30,FALSE,,,0
14669,t96608,meko,7:12,6,scan,lion,30,FALSE,,,0
14668,t96608,bnt,7:12,5,scan,lion,30,FALSE,,,0
14658,t96608,keng,7:01,6,scan,lion,30,FALSE,,,0
5832,t78795,ted,18:50,1,scan,,30,FALSE,,,7020
5833,t78795,parc,18:50,1,scan,,30,FALSE,,,7021
14646,t96685,grey,7:03,1,scan,lion,30,FALSE,,,0
5838,t78795,parc,18:53,1,scan,,30,FALSE,,,7026
14565,t9214,ger,6:42,0,scan,lion,30,FALSE,,,0
5840,t78795,crms,18:57,1,soc snf,,30,FALSE,,,7028
14673,t96608,jar,7:12,10,scan,lion,30,FALSE,,,0
14639,t97179,pumb,18:17,3,scan,lion,30,FALSE,,,0
14638,t97179,bulm,18:17,2,scan,lion,30,FALSE,,,0
14637,t97179,flit,18:17,1,scan,lion,30,FALSE,,,0
14627,t97179,flit,18:11,3,scan,lion,30,FALSE,,,0
14626,t97179,cici,18:11,2,scan,lion,30,FALSE,,,0
14625,t97179,timo,18:11,1,scan,lion,30,FALSE,,,0
6271,t54390,ats,7:43,1,scan,,30,FALSE,,,7477
14569,t9214,stg,6:42,0,scan,lion,30,FALSE,,,0
14568,t9214,rs,6:42,0,scan,lion,30,FALSE,,,0
5092,t38490,kdy,7:24,1,scan,,30,FALSE,,,6245
5839,t78795,acon,18:57,1,soc snf,,30,FALSE,,,7027
5292,t84930,buar,7:44,2,flw,lion,30,FALSE,,,6449
5281,t84930,alfe,7:43,10,mob,,30,FALSE,,lion ignores,6438
5433,t82406,mt,6:27,1,scan,,30,FALSE,,scan,6607
1340,t25402,csn,7:46,1,scan,,30,FALSE,,,1827
8957,t50077,zc,6:43,1,scan,,30,FALSE,,,10641
1357,t15357,mig,6:34,2,dist,,30,FALSE,,,1847
14943,t94073,bora,6:55,0,scan,lion,30,FALSE,,,0
1359,t15357,bos,6:34,3,dist,,30,FALSE,,,1849
7236,t1627,bm,6:35,5,scan,,30,FALSE,,,8719
8930,t53110,luo,6:55,1,fd,,30,FALSE,bone,,10609
8928,t53110,guci,6:55,1,scan,,30,FALSE,,,10607
14977,t94073,gofa,7:00,6,scan,lion,30,FALSE,,,0
5293,t84930,unid,7:44,2,v,lion,30,FALSE,,,6450
14978,t94073,mgta,7:00,7,scan,lion,30,FALSE,,,0
5291,t84930,juno,7:44,2,flw,lion,30,FALSE,,,6448
5290,t84930,baez,7:44,2,flw,lion,30,FALSE,,,6447
5289,t84930,twst,7:44,2,flw,lion,30,FALSE,,,6446
5288,t84930,aqua,7:44,2,flw,lion,30,FALSE,,,6445
5287,t84930,brgr,7:44,2,flw,lion,30,FALSE,,,6444
5286,t84930,adon,7:44,1,flw,lion,30,TRUE,,lion leaving,6443
5285,t84930,unids,7:43,10,mob,,30,FALSE,,lion ignores,6442
5284,t84930,khtm,7:43,10,mob,,30,FALSE,,lion ignores,6441
5283,t84930,styr,7:43,10,mob,,30,FALSE,,lion ignores,6440
1529,t11417.2,jb,7:59,1,scan,,30,FALSE,,,2088
15453,t72442,mos,8:05,1,scan,lion,30,FALSE,,,0
14989,t94073,rion,7:00,18,scan,lion,30,FALSE,,,0
15101,t94073,bora,7:45,6,scan,lion,30,FALSE,,,0
7154,t2058,sd,7:01,1,scan,,30,FALSE,,,8614
15071,t94073,ddma,7:40,11,scan,lion,30,FALSE,,,0
15069,t94073,hel,7:40,9,scan,lion,30,FALSE,,,0
5769,t78795,acon,18:29,2,scan,,30,FALSE,,,6957
15068,t94073,twst,7:40,8,scan,lion,30,FALSE,,,0
15067,t94073,ali,7:40,7,scan,lion,30,FALSE,,,0
15066,t94073,neon,7:40,6,scan,lion,30,FALSE,,,0
6797,t74674,ge,6:53,15,dist,,30,FALSE,,,8061
15040,t94073,twst,7:30,7,scan,lion,30,FALSE,,,0
14976,t94073,ali,7:00,5,scan,lion,30,FALSE,,,0
15038,t94073,chle,7:30,5,scan,lion,30,FALSE,,,0
5280,t84930,pant,7:43,10,mob,,30,FALSE,,lion ignores,6437
9263,t1605,ua,17:20,1,fds,,30,FALSE,topi pelvis,,11008
5353,t78815,scmp,6:33,1,squeals bo,,30,FALSE,,response to lion roaring,6526
14984,t94073,ziti,7:00,13,scan,lion,30,FALSE,,,0
5781,t78795,hrpy,18:33,1,scan,,30,FALSE,,,6969
14983,t94073,ffl,7:00,12,scan,lion,30,FALSE,,,0
14982,t94073,maa,7:00,11,scan,lion,30,FALSE,,,0
14981,t94073,pene,7:00,10,scan,lion,30,FALSE,,,0
14980,t94073,tnks,7:00,9,scan,lion,30,FALSE,,,0
14979,t94073,gng,7:00,8,scan,lion,30,FALSE,,,0
5782,t78795,crms,18:33,1,scan,,30,FALSE,,,6970
15039,t94073,ali,7:30,6,scan,lion,30,FALSE,,,0
14853,t94700,buar,6:54,3,scan,lion,30,FALSE,,,0
5282,t84930,tavi,7:43,10,mob,,30,FALSE,,lion ignores,6439
1440,t28037,nick,7:19,1,scan,,30,FALSE,,,1937
14887,t94700,amaz,7:04,3,scan,lion,30,FALSE,,,0
14886,t94700,byte,7:04,2,scan,lion,30,FALSE,,,0
14885,t94700,wrth,7:04,1,scan,lion,30,FALSE,,,0
1465,t28037,nola,7:26,1,scan,,30,FALSE,,,1991
14859,t94700,byte,6:54,9,scan,lion,30,FALSE,,,0
14858,t94700,twst,6:54,8,scan,lion,30,FALSE,,,0
14857,t94700,lust,6:54,7,scan,lion,30,FALSE,,,0
14856,t94700,atac,6:54,6,scan,lion,30,FALSE,,,0
1438,t28037,oke,7:19,1,scan,,30,FALSE,,,1935
14854,t94700,amaz,6:54,4,scan,lion,30,FALSE,,,0
1437,t28037,bail,7:19,1,scan,,30,FALSE,,,1934
14852,t94700,hel,6:54,2,scan,lion,30,FALSE,,,0
5224,t78815,hel,6:18,1,scan,,30,FALSE,,,6381
15323,t72442,gel,7:20,1,scan,lion,30,FALSE,,,0
14825,t94700,amaz,6:44,4,scan,lion,30,FALSE,,,0
7245,t1627,quai,6:35,14,scan,,30,FALSE,,,8728
15324,t72442,pene,7:20,1,scan,lion,30,FALSE,,,0
14824,t94700,byte,6:44,3,scan,lion,30,FALSE,,,0
14823,t94700,hel,6:44,2,scan,lion,30,FALSE,,,0
14822,t94700,atac,6:44,1,scan,lion,30,FALSE,,,0
15363,t72442,pene,7:30,1,scan,lion,30,FALSE,,,0
14855,t94700,pces,6:54,5,scan,lion,30,FALSE,,,0
5462,t72266,hel,18:50,1,dist,,30,FALSE,,,6636
5279,t84930,pene,7:43,10,mob,,30,FALSE,,lion ignores,6436
5278,t84930,juno,7:43,10,mob,,30,FALSE,,lion ignores,6435
5277,t84930,brgr,7:43,10,mob,,30,FALSE,,lion ignores,6434
5276,t84930,ali,7:43,10,mob,,30,FALSE,,lion ignores,6433
5275,t84930,buar,7:43,10,mob,,30,FALSE,,lion ignores,6432
5274,t84930,atac,7:43,10,mob,,30,FALSE,,lion ignores,6431
5273,t84930,baez,7:43,10,mob,,30,FALSE,,lion ignores,6430
5272,t84930,parc,7:43,10,mob,,30,FALSE,,lion ignores,6429
5271,t84930,adon,7:43,10,mob,,30,TRUE,,lion ignores,6428
5270,t84930,loki,7:43,10,mob,,30,TRUE,,lion ignores,6427
1439,t28037,nola,7:19,1,scan,,30,FALSE,,,1936
15470,t72442,mrph,8:20,1,scan,lion,30,FALSE,,,0
14820,t94700,hel,6:40,1,mob,lion,30,FALSE,,,0
5463,t72266,loki,18:50,1,dist,,30,FALSE,,,6637
14928,t94073,bncl,6:35,10,scan,lion,30,FALSE,,,0
14927,t94073,gofa,6:35,9,scan,lion,30,FALSE,,,0
14926,t94073,khtm,6:35,8,scan,lion,30,FALSE,,,0
14925,t94073,chle,6:35,7,scan,lion,30,FALSE,,,0
5464,t72266,unid1,18:50,1,dist,,30,FALSE,,,6638
5465,t72266,dion,18:50,2,dist,,30,FALSE,,,6639
1434,t28037,csn,7:19,1,scan,,30,FALSE,,,1931
1435,t28037,whh,7:19,1,scan,,30,FALSE,,,1932
1436,t28037,sein,7:19,1,scan,,30,FALSE,,,1933
7237,t1627,sx,6:35,6,scan,,30,FALSE,,,8720
102,t5650,tz,8:37,2,follows rcn,,30,FALSE,W carcass,,144
7384,t56284,foz,19:15,1,brt whoop,lions,30,FALSE,,,8871
2525,t76041,amaz,7:25,1,avoids,,30,FALSE,,response to app by SubAdultFemaleLion,3200
2179,t64205,srn,6:28,1,scan,,30,FALSE,,,2806
2180,t64205,lav,6:28,1,scan,,30,FALSE,,,2807
2181,t64205,pan,6:28,1,scan,,30,FALSE,,,2808
94,t5650,tz,8:30,2,dist,,30,FALSE,Wildebeast carcass,more timid,136
6012,t79834,scmp,7:09,8,scan,,30,FALSE,,,7210
4798,t37838,adon,6:48,1,scan,,30,FALSE,,,5912
6013,t79834,tija,7:09,9,scan,,30,FALSE,,,7211
7385,t56284,pnc,19:15,1,brt whoop,lions,30,FALSE,,,8872
2524,t76041,swil,7:23,1,app,lions,30,FALSE,,ignored by lions,3199
7383,t56284,ldv,19:15,1,brt whoop,lions,30,FALSE,,,8870
7382,t56284,mln,19:15,1,brt whoop,lions,30,FALSE,,,8869
14059,t65532,guci,19:34,0,dist,lion,30,FALSE,,,0
6866,t28126,chob,6:09,4,find scrap fd,,30,FALSE,scrap,carries NW,8131
112,t3586,bsh,7:41,1,scan,,30,FALSE,,scan,159
8417,t77224,gel,6:12,1,mob,,30,FALSE,,,10078
101,t5650,rcn,8:37,1,circling carcass,,30,TRUE,W carcass,2 lions feed,143
7129,t2058,pt,6:48,1,scan,,30,FALSE,,,8589
6876,t28126,day,6:26,4,scan,,30,FALSE,,,8141
6875,t28126,coo,6:26,3,scan,,30,FALSE,,,8140
8418,t77224,UNID,6:12,1,mob,,30,FALSE,,,10079
8421,t38652,adon,7:06,1,scan,,30,FALSE,,scan,10082
14235,t77724,radn,7:42,0,scan,lion,30,FALSE,,,0
7132,t2058,sy,6:48,1,scan,,30,FALSE,,,8592
14201,t77254,oak,6:29,0,dist,lion,30,FALSE,,,0
13577,t51854,vgs,6:11,0,scan,lion,30,FALSE,,,0
40,t3586,en,7:26,5,dist,,30,FALSE,,,76
13576,t51854,mig,6:11,0,scan,lion,30,FALSE,,,0
13573,t51854,kik,6:11,0,scan,lion,30,FALSE,,,0
10116,t1140,sher,7:08,1,dist,,30,FALSE,,,11966
13574,t51854,mali,6:11,0,scan,lion,30,FALSE,,,0
6232,t54390,pzl,7:30,1,scan,,30,FALSE,,,7438
13575,t51854,mos,6:11,0,scan,lion,30,FALSE,,,0
5733,t78795,acon,18:27,1,scan,lioness,30,FALSE,,,6921
11553,S11322,lady,8:09,1,scan,,30,FALSE,,,1000427
8426,t38652,mig,7:06,1,scan,,30,FALSE,,scan,10087
39,t3586,dj,7:26,4,dist,,30,FALSE,,,75
6203,t54390,cnti,7:16,1,scan,,30,FALSE,,,7409
5897,t53057,syd,6:35,1,scan,,30,FALSE,,,7085
117,t3586,jab,7:41,1,scan,,30,FALSE,,scan,164
13800,t57426,hrm,6:37,0,dist,lion,30,FALSE,,,0
162,t6086,scy,6:45,2,dist,,30,FALSE,,,225
13794,t57426,hrlm,6:17,0,scan,lion,30,FALSE,,,0
13790,t56289,hex,6:39,0,dist,lion,30,FALSE,,,0
13787,t56289,adon,6:37,0,dist,lion,30,FALSE,,,0
6863,t28126,amar,6:09,1,app sniff spot,,30,FALSE,,,8128
6204,t54390,chw,7:16,1,scan,,30,FALSE,,,7410
115,t3586,en,7:41,1,scan,,30,FALSE,,scan,162
161,t6086,rv,6:45,2,dist,,30,FALSE,,,224
8736,t63323,foz,7:21,4,dist,,30,FALSE,,,10408
13701,t53992,cida,6:40,0,dist,lion,30,FALSE,,,0
8423,t38652,rub,7:06,1,scan,,30,FALSE,,scan,10084
8424,t38652,bail,7:06,1,scan,,30,FALSE,,scan,10085
160,t6086,bsh,6:45,2,dist,,30,FALSE,,,223
13648,t53591,art,18:38,0,scan,lion,30,FALSE,,,0
13777,t56289,nick,6:36,0,scan,lion,30,FALSE,,,0
114,t3586,ot,7:41,1,scan,,30,FALSE,,scan,161
8425,t38652,foz,7:06,1,scan,,30,FALSE,,scan,10086
10254,t13101,gob,6:39,1,join mob,lion,30,FALSE,,,12134
1000,t9118,tz,18:22,1,so,,30,FALSE,,scan,1175
2214,t3716,sy,6:43,1,wlk towards lions,lions,30,FALSE,,,2843
2217,t3716,sx,6:45,3,dist,,30,FALSE,,,2846
113,t3586,dj,7:41,1,scan,,30,FALSE,,scan,160
13989,t62232,hrlm,6:53,0,scan,lion,30,FALSE,,,0
5898,t53057,mig,6:35,1,scan,,30,FALSE,,,7086
13979,t62017,ksi,9:49,0,scan,lion,30,FALSE,,,0
116,t3586,who,7:41,1,scan,,30,FALSE,,scan,163
8422,t38652,vgs,7:06,1,scan,,30,FALSE,,scan,10083
13965,t61708,mrph,6:10,0,scan,lion,30,FALSE,,,0
13940,t59956,hrlm,7:58,0,scan,lion,30,FALSE,,,0
13880,t58193,hrlm,17:31,0,dist,lion,30,FALSE,,,0
6220,t54390,sia,7:26,1,carry fd,,30,FALSE,gnu carcass scrap,scan,7426
13823,t57440,yog,18:24,0,scan,lion,30,FALSE,,,0
13804,t57426,hrm,6:41,0,dist,lion,30,FALSE,,,0
8815,t53074,kro,6:45,1,scan,,30,FALSE,,,10494
2254,t22367,mrph,7:23,2,dist,,30,FALSE,,,2885
13566,t51854,mln,6:11,0,scan,lion,30,FALSE,,,0
14204,t77254,alde,6:53,0,scan,lion,30,FALSE,,,0
14417,t92017,sopa,7:10,0,scan,lion,30,FALSE,,,0
14307,t82493,roos,6:35,0,scan,lion,30,FALSE,,,0
14335,t85396,juba,7:35,0,scan,lion,30,FALSE,,,0
14412,t92017,wran,7:10,0,scan,lion,30,FALSE,,,0
14411,t92017,tato,7:10,0,scan,lion,30,FALSE,,,0
10023,t5304,jab,7:05,1,scan,,30,FALSE,,scan,11859
14415,t92017,ziti,7:10,0,scan,lion,30,FALSE,,,0
14414,t92017,bora,7:10,0,scan,lion,30,FALSE,,,0
13572,t51854,hex,6:11,0,scan,lion,30,FALSE,,,0
14408,t92017,gaza,7:10,0,scan,lion,30,FALSE,,,0
14418,t92017,lamu,7:10,0,scan,lion,30,FALSE,,,0
10046,t5304,scy,7:05,1,scan,,30,FALSE,,scan,11894
14409,t92017,jlt,7:10,0,scan,lion,30,FALSE,,,0
14410,t92017,byte,7:10,0,scan,lion,30,FALSE,,,0
13567,t51854,ldv,6:11,0,scan,lion,30,FALSE,,,0
8204,t8699,bail,9:31,1,dist,,30,FALSE,,,9838
6861,t28126,frr,6:04,1,dist,,30,FALSE,,,8126
1050,t9185,who,6:40,1,so,,30,FALSE,,,1241
14326,t84829,lust,6:38,0,scan,lion,30,FALSE,,,0
10022,t5304,bb,7:05,1,fd,,30,FALSE,,scan,11858
14413,t92017,chco,7:10,0,scan,lion,30,FALSE,,,0
13568,t51854,art,6:11,0,scan,lion,30,FALSE,,,0
13570,t51854,csn,6:11,0,scan,lion,30,FALSE,,,0
6877,t28126,amar,6:26,5,scan,,30,FALSE,,,8142
8416,t77224,van,6:12,1,mob,,30,FALSE,,,10077
6879,t28126,coo,6:36,1,scan,,30,FALSE,,,8144
8843,t53110,hrm,6:25,1,dist,,30,FALSE,,,10522
8047,t8699,bail,9:16,1,fd,,30,FALSE,buffalo rib,,9680
14407,t92017,umbr,7:10,0,scan,lion,30,FALSE,,,0
1942,t31592,hg,7:21,3,dist,,30,FALSE,,,2538
1863,t16676,sx,8:10,1,dist,,30,FALSE,,,2459
967,t80249,mork,6:34,1,dist,,30,FALSE,,another lioness 100 m,1138
14343,t85498,aqua,7:32,0,scan,lion,30,FALSE,,,0
14416,t92017,pica,7:10,0,scan,lion,30,FALSE,,,0
14342,t85498,neon,7:32,0,scan,lion,30,FALSE,,,0
14438,t1480.2,kbk,7:23,0,scan,lion,30,FALSE,,,0
14422,t92017,ddma,7:23,0,scan,lion,30,FALSE,,,0
966,t80249,art,6:21,2,scan,,30,FALSE,,another lioness 150m,1136
14421,t92017,umbr,7:23,0,scan,lion,30,FALSE,,,0
1944,t31592,pisa,7:23,1,pastes,,30,FALSE,,,2540
4987,t38490,yog,7:04,1,scan,,30,FALSE,,,6139
13571,t51854,adon,6:11,0,scan,lion,30,FALSE,,,0
14336,t85396,mork,7:35,0,scan,lion,30,FALSE,,,0
15102,t94073,gng,7:45,7,scan,lion,30,FALSE,,,0
163,t6086,bsh,6:47,1,dist,,30,FALSE,,,226
5299,t82406,amaz,6:19,1,scan,,300,FALSE,,,6456
5300,t82406,cy,6:19,1,scan,,300,FALSE,,,6457
5301,t82406,crms,6:19,1,scan,,300,FALSE,,,6458
5294,t82406,hel,6:19,1,scan,,300,FALSE,,,6451
5303,t82406,tpe,6:19,1,scan,,300,FALSE,,,6460
7726,t73124,mono,8:40,1,scan,,300,FALSE,,"scan, 11 lions present",9316
5295,t82406,pant,6:19,1,scan,,300,FALSE,,,6452
5296,t82406,titn,6:19,1,scan,,300,FALSE,,,6453
5932,t78360,bab,8:33,1,scan,,300,FALSE,,,7127
5297,t82406,ted,6:19,1,scan,,300,FALSE,,,6454
5304,t82406,gel,6:19,1,scan,,300,FALSE,,,6461
6325,t73124,mt,6:19,2,dist,,300,FALSE,,,7531
6386,t73124,juno,7:31,1,scan,,300,FALSE,,scan,7592
5302,t82406,bnt,6:19,1,scan,,300,FALSE,,,6459
1596,t75684,cous,7:46,1,scan,,300,FALSE,,cous near carcass- 5m,2169
5298,t82406,atac,6:19,1,scan,,300,FALSE,,,6455
7725,t73124,avce,8:40,1,scan,,300,FALSE,,"scan, 11 lions present",9315
7727,t73124,arg,8:40,1,scan,,300,FALSE,,"scan, 11 lions present",9317
7292,t1627,q,7:05,1,dist,,300,FALSE,,stop FAS q,8778
4023,t84963,UNID,19:53,1,scan,,300,FALSE,,lions so away from quiet hyena group,5006
7724,t73124,wlg,8:40,1,scan,,300,FALSE,,"scan, 11 lions present",9314
10874,t92061,tira,6:35,1,scan,,300,FALSE,,,12771
10875,t92061,gng,6:35,1,scan,,300,FALSE,,,12772
4052,t38121,mac,19:35,1,dist,,300,FALSE,,,5036
7866,t8699,jab,6:50,1,scan,,300,FALSE,,,9488
12129,s20876,pike,6:22,1,dist,,300,FALSE,,,1001037
12275,s16338,boom,7:37,1,scan,,30-110,FALSE,,,1001185
12277,s16338,clay,7:37,1,scan,,30-110,FALSE,,,1001187
12276,s16338,jlyr,7:37,1,scan,,30-110,FALSE,,,1001186
12272,s16338,apl,7:20,1,scan,,30-110,FALSE,,,1001182
12258,s16338,erem,6:29,1,scan,,30-110,FALSE,,,1001168
12274,s16338,apl,7:37,1,scan,,30-110,FALSE,,,1001184
12280,s16338,apl,7:37,1,scan,,30-170,FALSE,,,1001190
3447,t9114,dd,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4283
3445,t9114,gil,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4281
3443,t9114,dj,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4279
3442,t9114,jb,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4278
3444,t9114,who,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4280
3441,t9114,ger,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4277
3440,t9114,jab,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4276
3438,t9114,lop,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4274
3446,t9114,arse,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4282
3495,t9114,jb,7:42,2,dist,,30-40,FALSE,,st/lk 10m from BSH,4332
3437,t9114,tz,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4273
3439,t9114,sx,7:34,1,scatters,,30-40,FALSE,,in response to male lion running in,4275
3496,t9114,sein,7:42,2,dist,,30-43,FALSE,,st/lk 3m behind JB (unID from earlier?),4333
59,t3739,coch,18:52,1,dist,,30-50,FALSE,,,99
4910,t37838,nav,6:53,1,scan,,30-60,FALSE,,,6061
4779,t37838,nick,6:38,1,scan,,30-60,FALSE,,,5893
5325,t78815,gsmk,6:22,1,scan,,30-70,FALSE,,,6482
9932,t1738.6,mu,7:00,1,scan,,30-90,FALSE,,scan,11744
9933,t1738.6,gan,7:00,1,scan,,30-90,FALSE,,scan,11745
9934,t1738.6,9b,7:00,1,scan,,30-90,FALSE,,scan,11746
618,t9001,tz,7:29,2,dist,,31,FALSE,,,727
822,t9001,sd,8:13,11,scan,,31,FALSE,,scan,943
11902,S13829,angi,18:46,1,scan,,32,FALSE,,,1000792
11903,S13829,ana,18:46,1,scan,,32,FALSE,,,1000793
